symbol,entry_date,exit_date,entry,exit,pnl,r_multiple,fees,holding_days,mae,mfe,reason
ETH,2025-06-11,2025-06-13,2817.8182049999996,2536.212579126344,-522.4963855268505,-1.0,4.920212011979157,2,-1.35850194921586,0.21902859822809279,STOP
BCH,2025-07-12,2025-07-15,531.76575,489.3603845655855,-525.9858829264175,-1.0,6.257559258533542,3,-1.1827581663995752,0.08145645524147858,STOP
BCH,2025-07-21,2025-07-24,548.274,494.7167910361874,-543.341452817083,-1.0,5.239586805842755,3,-1.0893696789746172,0.006115206724967265,STOP
SOL,2025-07-17,2025-07-30,173.70681,170.36089586797772,44.897471649667516,0.08440473310326681,5.551606613861812,13,-0.3032826542574023,1.978251959533355,STOP
LTC,2025-07-18,2025-08-01,101.65079999999999,103.21096135582869,428.27601300730566,0.8044321850597145,5.689348072036534,14,-0.20425384476710257,2.11755874669339,STOP
ETH,2025-07-10,2025-08-02,2770.1243699999995,3414.7905067736015,1048.1466154594652,2.0161166910593407,6.3048729269954835,23,-0.05960567778525108,4.772228515032447,STOP
XRP,2025-07-10,2025-08-02,2.4050019,2.859250248299346,984.686952783711,1.8872457098062363,6.9443210119920415,23,-0.06225600917870252,6.568258214174262,STOP
DOT,2025-09-14,2025-09-15,4.4942459999999995,4.104394719492778,-538.9145300809771,-1.0,5.878377975941023,1,-1.006312418082699,0.009680296063209266,STOP
ETH,2025-08-09,2025-09-22,4011.514755,4340.966218146754,604.6686318802009,1.1385515194252676,5.641717572275392,44,-0.012410563479703415,2.4016095644980755,STOP
BNB,2025-07-19,2025-10-10,730.28496,910.9451712161443,1489.6367558244897,2.7811920104272847,9.721912228663504,83,-0.27090307566220617,14.566645032986754,STOP
LTC,2025-10-10,2025-10-10,125.96294999999999,113.89851408430461,-540.7408998021463,-1.0,5.32251317063292,0,-6.100620877810681,0.8350684931166826,STOP
