timestamp,stablecoin_growth_30d_pct,btc_etf_flow_5d_usd,eth_etf_flow_5d_usd,total_market_trend_30d_pct,btc_trend_30d_pct,funding_rate,oi_growth_7d_pct
2023-07-13,-1.0713362563583906,,,,21.284517578106165,,
2023-07-14,-0.7534406530791959,,,,20.627531975517943,,
2023-07-15,-0.5670266122777434,,,,18.325416850759545,,
2023-07-16,-1.1503650441463398,,,,14.75418485481117,,
2023-07-17,-1.3595026657549525,,,,13.655433742668377,,
2023-07-18,-1.2248063163766032,,,,13.360531541987331,,
2023-07-19,-1.269199277128641,,,,11.417151095109412,,
2023-07-20,-1.5710852255855445,,,,5.270632072429016,,
2023-07-21,-2.022210924660972,,,,-0.30729591926889066,,
2023-07-22,-1.7719503305310358,,,,-0.3042337071673562,,
2023-07-23,-1.763817904445819,,,,-1.9706078824315298,,
2023-07-24,-1.8824283030107414,,,,-4.4252988214206095,,
2023-07-25,-2.2487719997591915,,,,-4.050040278820033,,
2023-07-26,-2.1468507370154377,,,,-3.026398515395312,,
2023-07-27,-2.1126107400833427,,,,-4.7883452732985665,,
2023-07-28,-2.2872142957144015,,,,-2.5376852594688137,,
2023-07-29,-2.0384564744249656,,,,-3.594439048966891,,
2023-07-30,-1.7978461206906937,,,,-3.9082108164872675,,
2023-07-31,-1.426180857617565,,,,-4.425732118394432,,
2023-08-01,-1.460717594177563,,,,-2.975598874221297,,
2023-08-02,-1.6673474760218965,,,,-6.323588884395404,,
2023-08-03,-1.9472683872346463,,,,-5.112279553319499,,
2023-08-04,-2.2392718419914526,,,,-4.559346542397735,,
2023-08-05,-2.3096492783873823,,,,-2.753932624484745,,
2023-08-06,-1.9288255247176034,,,,-4.140031043312353,,
2023-08-07,-1.962701989988902,,,,-3.5449335190821163,,
2023-08-08,-2.0900663003604825,,,,-1.2940345237230866,,
2023-08-09,-1.8323773793182063,,,,-2.727843383291284,,
2023-08-10,-1.8387272532700338,,,,-3.808850470738445,,
2023-08-11,-1.923075829014509,,,,-3.14012508229099,,
2023-08-12,-1.8987160313705287,,,,-6.434937367724469,,
2023-08-13,-2.0189846221031593,,,,-3.3259754137056508,,
2023-08-14,-2.0056599885198034,,,,-2.8346107828714384,,
2023-08-15,-2.3962459715632156,,,,-3.413569533464389,,
2023-08-16,-2.5643472553088853,,,,-4.67015064038756,,
2023-08-17,-2.682071531097574,,,,-10.83661848151638,,
2023-08-18,-2.650337696803984,,,,-12.88970855465591,,
2023-08-19,-2.7175739715791125,,,,-12.41607382550336,,
2023-08-20,-2.513698818049692,,,,-12.413098644492692,,
2023-08-21,-2.3001136745396944,,,,-12.308115727998937,,
2023-08-22,-1.457859064460465,,,,-13.38845722358416,,
2023-08-23,-1.4635189446417618,,,,-9.404075197504834,,
